frequency_hz,snr_db,repeat_id,seed,reference_arrival_sample,reference_arrival_ms,common_reference_arrival_sample,aic_pick_sample,aic_signed_error_samples,aic_error_samples,aic_signed_error_ms,aic_error_ms,aic_success,noise_type,noise_source_id,noise_start_sample
100,-8.0,46,429576172,213,213.0,213,258.0,45.0,45.0,45.0,45.0,True,WGN,-1,-1
100,-8.0,47,4010807601,213,213.0,213,234.0,21.0,21.0,21.0,21.0,True,WGN,-1,-1
100,-8.0,48,217682754,213,213.0,213,445.0,232.0,232.0,232.0,232.0,True,WGN,-1,-1
100,-8.0,49,3256659502,213,213.0,213,442.0,229.0,229.0,229.0,229.0,True,WGN,-1,-1
100,-8.0,50,1650775113,213,213.0,213,251.0,38.0,38.0,38.0,38.0,True,WGN,-1,-1
100,-8.0,51,399403592,213,213.0,213,220.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
100,-8.0,52,973275717,213,213.0,213,214.0,1.0,1.0,1.0,1.0,True,WGN,-1,-1
100,-8.0,53,1198656986,213,213.0,213,22.0,-191.0,191.0,-191.0,191.0,True,WGN,-1,-1
100,-8.0,54,813383635,213,213.0,213,230.0,17.0,17.0,17.0,17.0,True,WGN,-1,-1
100,-8.0,55,1558450324,213,213.0,213,447.0,234.0,234.0,234.0,234.0,True,WGN,-1,-1
100,-8.0,56,1784679553,213,213.0,213,218.0,5.0,5.0,5.0,5.0,True,WGN,-1,-1
100,-8.0,57,43474442,213,213.0,213,231.0,18.0,18.0,18.000000000000004,18.000000000000004,True,WGN,-1,-1
100,-8.0,58,2700917299,213,213.0,213,256.0,43.0,43.0,43.0,43.0,True,WGN,-1,-1
100,-8.0,59,3410009236,213,213.0,213,99.0,-114.0,114.0,-114.0,114.0,True,WGN,-1,-1
100,-8.0,60,3337823119,213,213.0,213,56.0,-157.0,157.0,-157.0,157.0,True,WGN,-1,-1
100,-8.0,61,4028417876,213,213.0,213,196.0,-17.0,17.0,-17.0,17.0,True,WGN,-1,-1
100,-8.0,62,3194979801,213,213.0,213,216.0,3.0,3.0,3.0,3.0,True,WGN,-1,-1
100,-8.0,63,3915216557,213,213.0,213,194.0,-19.0,19.0,-19.0,19.0,True,WGN,-1,-1
100,-8.0,64,3319996256,213,213.0,213,447.0,234.0,234.0,234.0,234.0,True,WGN,-1,-1
100,-8.0,65,2267918334,213,213.0,213,169.0,-44.0,44.0,-44.0,44.0,True,WGN,-1,-1
100,-8.0,66,2621243693,213,213.0,213,219.0,6.0,6.0,6.0,6.0,True,WGN,-1,-1
100,-8.0,67,3108141501,213,213.0,213,397.0,184.0,184.0,184.0,184.0,True,WGN,-1,-1
100,-8.0,68,124115773,213,213.0,213,2.0,-211.0,211.0,-211.0,211.0,True,WGN,-1,-1
100,-8.0,69,797140130,213,213.0,213,223.0,10.0,10.0,10.0,10.0,True,WGN,-1,-1
100,-8.0,70,171433699,213,213.0,213,9.0,-204.0,204.0,-204.00000000000003,204.00000000000003,True,WGN,-1,-1
100,-8.0,71,40623788,213,213.0,213,365.0,152.0,152.0,152.0,152.0,True,WGN,-1,-1
100,-8.0,72,2480854141,213,213.0,213,434.0,221.0,221.0,221.0,221.0,True,WGN,-1,-1
100,-8.0,73,3966388417,213,213.0,213,436.0,223.0,223.0,223.0,223.0,True,WGN,-1,-1
100,-8.0,74,680740138,213,213.0,213,220.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
100,-8.0,75,1799777520,213,213.0,213,30.0,-183.0,183.0,-183.0,183.0,True,WGN,-1,-1
100,-8.0,76,3458602932,213,213.0,213,234.0,21.0,21.0,21.0,21.0,True,WGN,-1,-1
100,-8.0,77,52889567,213,213.0,213,311.0,98.0,98.0,98.0,98.0,True,WGN,-1,-1
100,-8.0,78,2859071763,213,213.0,213,223.0,10.0,10.0,10.0,10.0,True,WGN,-1,-1
100,-8.0,79,3302838102,213,213.0,213,213.0,0.0,0.0,0.0,0.0,True,WGN,-1,-1
100,-8.0,80,2713926881,213,213.0,213,305.0,92.0,92.0,92.0,92.0,True,WGN,-1,-1
100,-8.0,81,1470866761,213,213.0,213,230.0,17.0,17.0,17.0,17.0,True,WGN,-1,-1
100,-8.0,82,3869573930,213,213.0,213,2.0,-211.0,211.0,-211.0,211.0,True,WGN,-1,-1
100,-8.0,83,1411907197,213,213.0,213,235.0,22.0,22.0,22.0,22.0,True,WGN,-1,-1
100,-8.0,84,2782467353,213,213.0,213,2.0,-211.0,211.0,-211.0,211.0,True,WGN,-1,-1
100,-8.0,85,3853668971,213,213.0,213,220.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
100,-8.0,86,3912670882,213,213.0,213,192.0,-21.0,21.0,-21.0,21.0,True,WGN,-1,-1
100,-8.0,87,2451122306,213,213.0,213,324.0,111.0,111.0,111.0,111.0,True,WGN,-1,-1
100,-8.0,88,1983522974,213,213.0,213,206.0,-7.0,7.0,-7.0,7.0,True,WGN,-1,-1
100,-8.0,89,338498517,213,213.0,213,221.0,8.0,8.0,8.0,8.0,True,WGN,-1,-1
100,-8.0,90,2023914702,213,213.0,213,210.0,-3.0,3.0,-3.0,3.0,True,WGN,-1,-1
100,-8.0,91,3131833464,213,213.0,213,244.0,31.0,31.0,31.0,31.0,True,WGN,-1,-1
100,-8.0,92,547755239,213,213.0,213,442.0,229.0,229.0,229.0,229.0,True,WGN,-1,-1
100,-8.0,93,999045126,213,213.0,213,360.0,147.0,147.0,147.0,147.0,True,WGN,-1,-1
100,-8.0,94,2193116238,213,213.0,213,210.0,-3.0,3.0,-3.0,3.0,True,WGN,-1,-1
100,-8.0,95,4153551903,213,213.0,213,229.0,16.0,16.0,16.0,16.0,True,WGN,-1,-1
100,-8.0,96,2449837928,213,213.0,213,237.0,24.0,24.0,24.0,24.0,True,WGN,-1,-1
100,-8.0,97,3481297748,213,213.0,213,368.0,155.0,155.0,155.0,155.0,True,WGN,-1,-1
100,-8.0,98,849339561,213,213.0,213,234.0,21.0,21.0,21.0,21.0,True,WGN,-1,-1
100,-8.0,99,289363546,213,213.0,213,2.0,-211.0,211.0,-211.0,211.0,True,WGN,-1,-1
100,-8.0,100,3234760248,213,213.0,213,231.0,18.0,18.0,18.000000000000004,18.000000000000004,True,WGN,-1,-1
100,-8.0,101,1918831394,213,213.0,213,222.0,9.0,9.0,9.000000000000002,9.000000000000002,True,WGN,-1,-1
100,-8.0,102,3128448454,213,213.0,213,211.0,-2.0,2.0,-2.0,2.0,True,WGN,-1,-1
100,-8.0,103,1709764697,213,213.0,213,237.0,24.0,24.0,24.0,24.0,True,WGN,-1,-1
100,-8.0,104,2062325638,213,213.0,213,300.0,87.0,87.0,87.00000000000001,87.00000000000001,True,WGN,-1,-1
100,-8.0,105,2201197512,213,213.0,213,204.0,-9.0,9.0,-9.000000000000002,9.000000000000002,True,WGN,-1,-1
100,-8.0,106,3089973108,213,213.0,213,432.0,219.0,219.0,219.0,219.0,True,WGN,-1,-1
100,-8.0,107,2702895693,213,213.0,213,136.0,-77.0,77.0,-77.0,77.0,True,WGN,-1,-1
100,-8.0,108,616775881,213,213.0,213,269.0,56.0,56.0,56.0,56.0,True,WGN,-1,-1
100,-8.0,109,2603922431,213,213.0,213,218.0,5.0,5.0,5.0,5.0,True,WGN,-1,-1
100,-8.0,110,769816361,213,213.0,213,447.0,234.0,234.0,234.0,234.0,True,WGN,-1,-1
100,-8.0,111,1717719219,213,213.0,213,2.0,-211.0,211.0,-211.0,211.0,True,WGN,-1,-1
100,-8.0,112,2423076040,213,213.0,213,125.0,-88.0,88.0,-88.0,88.0,True,WGN,-1,-1
100,-8.0,113,1515962046,213,213.0,213,313.0,100.0,100.0,100.0,100.0,True,WGN,-1,-1
100,-8.0,114,1812629169,213,213.0,213,425.0,212.0,212.0,212.0,212.0,True,WGN,-1,-1
100,-8.0,115,4000209027,213,213.0,213,115.0,-98.0,98.0,-98.0,98.0,True,WGN,-1,-1
100,-8.0,116,1381580349,213,213.0,213,3.0,-210.0,210.0,-210.0,210.0,True,WGN,-1,-1
100,-8.0,117,3206042849,213,213.0,213,439.0,226.0,226.0,226.0,226.0,True,WGN,-1,-1
100,-8.0,118,246772131,213,213.0,213,232.0,19.0,19.0,19.0,19.0,True,WGN,-1,-1
100,-8.0,119,2082692987,213,213.0,213,437.0,224.0,224.0,224.0,224.0,True,WGN,-1,-1
100,-8.0,120,199872343,213,213.0,213,2.0,-211.0,211.0,-211.0,211.0,True,WGN,-1,-1
100,-8.0,121,2429122630,213,213.0,213,363.0,150.0,150.0,150.0,150.0,True,WGN,-1,-1
100,-8.0,122,3626060609,213,213.0,213,170.0,-43.0,43.0,-43.0,43.0,True,WGN,-1,-1
100,-8.0,123,740997329,213,213.0,213,266.0,53.0,53.0,53.0,53.0,True,WGN,-1,-1
100,-8.0,124,59782470,213,213.0,213,236.0,23.0,23.0,23.0,23.0,True,WGN,-1,-1
100,-8.0,125,1120687165,213,213.0,213,445.0,232.0,232.0,232.0,232.0,True,WGN,-1,-1
100,-8.0,126,575333454,213,213.0,213,2.0,-211.0,211.0,-211.0,211.0,True,WGN,-1,-1
100,-8.0,127,3565140572,213,213.0,213,443.0,230.0,230.0,230.0,230.0,True,WGN,-1,-1
100,-8.0,128,1803463211,213,213.0,213,227.0,14.0,14.0,14.0,14.0,True,WGN,-1,-1
100,-8.0,129,3727050914,213,213.0,213,181.0,-32.0,32.0,-32.0,32.0,True,WGN,-1,-1
100,-8.0,130,1662429980,213,213.0,213,419.0,206.0,206.0,206.00000000000003,206.00000000000003,True,WGN,-1,-1
100,-8.0,131,396881415,213,213.0,213,186.0,-27.0,27.0,-27.0,27.0,True,WGN,-1,-1
100,-8.0,132,2505764441,213,213.0,213,182.0,-31.0,31.0,-31.0,31.0,True,WGN,-1,-1
100,-8.0,133,389695760,213,213.0,213,3.0,-210.0,210.0,-210.0,210.0,True,WGN,-1,-1
100,-8.0,134,2169842436,213,213.0,213,447.0,234.0,234.0,234.0,234.0,True,WGN,-1,-1
100,-8.0,135,2262180281,213,213.0,213,445.0,232.0,232.0,232.0,232.0,True,WGN,-1,-1
100,-8.0,136,1760264395,213,213.0,213,200.0,-13.0,13.0,-13.000000000000002,13.000000000000002,True,WGN,-1,-1
100,-8.0,137,3603057091,213,213.0,213,255.0,42.0,42.0,42.0,42.0,True,WGN,-1,-1
100,-8.0,138,769001795,213,213.0,213,206.0,-7.0,7.0,-7.0,7.0,True,WGN,-1,-1
100,-8.0,139,3363286668,213,213.0,213,3.0,-210.0,210.0,-210.0,210.0,True,WGN,-1,-1
100,-8.0,140,1386351826,213,213.0,213,382.0,169.0,169.0,169.0,169.0,True,WGN,-1,-1
100,-8.0,141,1799535632,213,213.0,213,4.0,-209.0,209.0,-209.0,209.0,True,WGN,-1,-1
100,-8.0,142,2048634314,213,213.0,213,147.0,-66.0,66.0,-66.0,66.0,True,WGN,-1,-1
100,-8.0,143,1365660620,213,213.0,213,57.0,-156.0,156.0,-156.0,156.0,True,WGN,-1,-1
100,-8.0,144,3097425138,213,213.0,213,2.0,-211.0,211.0,-211.0,211.0,True,WGN,-1,-1
100,-8.0,145,2566226337,213,213.0,213,3.0,-210.0,210.0,-210.0,210.0,True,WGN,-1,-1
100,-8.0,146,4286400466,213,213.0,213,221.0,8.0,8.0,8.0,8.0,True,WGN,-1,-1
100,-8.0,147,4098065394,213,213.0,213,232.0,19.0,19.0,19.0,19.0,True,WGN,-1,-1
100,-8.0,148,1000201648,213,213.0,213,240.0,27.0,27.0,27.0,27.0,True,WGN,-1,-1
100,-8.0,149,2590052912,213,213.0,213,233.0,20.0,20.0,20.0,20.0,True,WGN,-1,-1
100,-8.0,150,2177892183,213,213.0,213,259.0,46.0,46.0,46.0,46.0,True,WGN,-1,-1
100,-8.0,151,1102519241,213,213.0,213,252.0,39.0,39.0,39.0,39.0,True,WGN,-1,-1
100,-8.0,152,2154030295,213,213.0,213,76.0,-137.0,137.0,-137.0,137.0,True,WGN,-1,-1
100,-8.0,153,3358533639,213,213.0,213,7.0,-206.0,206.0,-206.00000000000003,206.00000000000003,True,WGN,-1,-1
100,-8.0,154,932375472,213,213.0,213,224.0,11.0,11.0,11.0,11.0,True,WGN,-1,-1
100,-8.0,155,442956097,213,213.0,213,2.0,-211.0,211.0,-211.0,211.0,True,WGN,-1,-1
100,-8.0,156,2282758860,213,213.0,213,2.0,-211.0,211.0,-211.0,211.0,True,WGN,-1,-1
100,-8.0,157,635801255,213,213.0,213,221.0,8.0,8.0,8.0,8.0,True,WGN,-1,-1
100,-8.0,158,2144709192,213,213.0,213,442.0,229.0,229.0,229.0,229.0,True,WGN,-1,-1
100,-8.0,159,904367618,213,213.0,213,205.0,-8.0,8.0,-8.0,8.0,True,WGN,-1,-1
100,-8.0,160,2475932165,213,213.0,213,258.0,45.0,45.0,45.0,45.0,True,WGN,-1,-1
100,-8.0,161,1220459944,213,213.0,213,274.0,61.0,61.0,61.0,61.0,True,WGN,-1,-1
100,-8.0,162,445890895,213,213.0,213,2.0,-211.0,211.0,-211.0,211.0,True,WGN,-1,-1
100,-8.0,163,223572232,213,213.0,213,244.0,31.0,31.0,31.0,31.0,True,WGN,-1,-1
100,-8.0,164,3113923448,213,213.0,213,20.0,-193.0,193.0,-193.0,193.0,True,WGN,-1,-1
100,-8.0,165,872463962,213,213.0,213,2.0,-211.0,211.0,-211.0,211.0,True,WGN,-1,-1
100,-8.0,166,1955127629,213,213.0,213,232.0,19.0,19.0,19.0,19.0,True,WGN,-1,-1
100,-8.0,167,389091612,213,213.0,213,231.0,18.0,18.0,18.000000000000004,18.000000000000004,True,WGN,-1,-1
100,-8.0,168,736427196,213,213.0,213,308.0,95.0,95.0,95.0,95.0,True,WGN,-1,-1
100,-8.0,169,61189578,213,213.0,213,228.0,15.0,15.0,15.0,15.0,True,WGN,-1,-1
100,-8.0,170,623668050,213,213.0,213,319.0,106.0,106.0,106.0,106.0,True,WGN,-1,-1
100,-8.0,171,2544687126,213,213.0,213,238.0,25.0,25.0,25.0,25.0,True,WGN,-1,-1
100,-8.0,172,1691043958,213,213.0,213,446.0,233.0,233.0,233.0,233.0,True,WGN,-1,-1
100,-8.0,173,2379451777,213,213.0,213,219.0,6.0,6.0,6.0,6.0,True,WGN,-1,-1
100,-8.0,174,1722487685,213,213.0,213,369.0,156.0,156.0,156.0,156.0,True,WGN,-1,-1
100,-8.0,175,2591429767,213,213.0,213,331.0,118.0,118.0,118.00000000000001,118.00000000000001,True,WGN,-1,-1
100,-8.0,176,3392075560,213,213.0,213,231.0,18.0,18.0,18.000000000000004,18.000000000000004,True,WGN,-1,-1
100,-8.0,177,444431041,213,213.0,213,407.0,194.0,194.0,194.0,194.0,True,WGN,-1,-1
100,-8.0,178,3565646313,213,213.0,213,341.0,128.0,128.0,128.0,128.0,True,WGN,-1,-1
100,-8.0,179,2902921793,213,213.0,213,148.0,-65.0,65.0,-65.0,65.0,True,WGN,-1,-1
100,-8.0,180,3959087838,213,213.0,213,126.0,-87.0,87.0,-87.00000000000001,87.00000000000001,True,WGN,-1,-1
100,-8.0,181,3369307198,213,213.0,213,231.0,18.0,18.0,18.000000000000004,18.000000000000004,True,WGN,-1,-1
100,-8.0,182,1274961949,213,213.0,213,7.0,-206.0,206.0,-206.00000000000003,206.00000000000003,True,WGN,-1,-1
100,-8.0,183,3587114917,213,213.0,213,446.0,233.0,233.0,233.0,233.0,True,WGN,-1,-1
100,-8.0,184,1748363552,213,213.0,213,231.0,18.0,18.0,18.000000000000004,18.000000000000004,True,WGN,-1,-1
100,-8.0,185,3007757779,213,213.0,213,5.0,-208.0,208.0,-208.00000000000003,208.00000000000003,True,WGN,-1,-1
100,-8.0,186,437153616,213,213.0,213,2.0,-211.0,211.0,-211.0,211.0,True,WGN,-1,-1
100,-8.0,187,82902234,213,213.0,213,268.0,55.0,55.0,55.0,55.0,True,WGN,-1,-1
100,-8.0,188,365252570,213,213.0,213,342.0,129.0,129.0,129.0,129.0,True,WGN,-1,-1
100,-8.0,189,341178250,213,213.0,213,446.0,233.0,233.0,233.0,233.0,True,WGN,-1,-1
100,-8.0,190,3522551275,213,213.0,213,444.0,231.0,231.0,231.0,231.0,True,WGN,-1,-1
100,-8.0,191,4211725102,213,213.0,213,233.0,20.0,20.0,20.0,20.0,True,WGN,-1,-1
100,-8.0,192,2286634725,213,213.0,213,2.0,-211.0,211.0,-211.0,211.0,True,WGN,-1,-1
100,-8.0,193,4293737669,213,213.0,213,94.0,-119.0,119.0,-119.00000000000001,119.00000000000001,True,WGN,-1,-1
100,-8.0,194,2979375846,213,213.0,213,250.0,37.0,37.0,37.0,37.0,True,WGN,-1,-1
100,-8.0,195,3943703542,213,213.0,213,8.0,-205.0,205.0,-205.00000000000003,205.00000000000003,True,WGN,-1,-1
100,-8.0,196,2011177797,213,213.0,213,443.0,230.0,230.0,230.0,230.0,True,WGN,-1,-1
100,-8.0,197,1270396405,213,213.0,213,442.0,229.0,229.0,229.0,229.0,True,WGN,-1,-1
100,-8.0,198,1203905840,213,213.0,213,447.0,234.0,234.0,234.0,234.0,True,WGN,-1,-1
100,-8.0,199,1061966050,213,213.0,213,235.0,22.0,22.0,22.0,22.0,True,WGN,-1,-1
100,-6.0,0,2856448218,213,213.0,213,268.0,55.0,55.0,55.0,55.0,True,WGN,-1,-1
100,-6.0,1,276354609,213,213.0,213,217.0,4.0,4.0,4.0,4.0,True,WGN,-1,-1
100,-6.0,2,3997231642,213,213.0,213,219.0,6.0,6.0,6.0,6.0,True,WGN,-1,-1
100,-6.0,3,584376160,213,213.0,213,208.0,-5.0,5.0,-5.0,5.0,True,WGN,-1,-1
100,-6.0,4,2610165571,213,213.0,213,231.0,18.0,18.0,18.000000000000004,18.000000000000004,True,WGN,-1,-1
100,-6.0,5,1201913249,213,213.0,213,197.0,-16.0,16.0,-16.0,16.0,True,WGN,-1,-1
100,-6.0,6,3855087774,213,213.0,213,196.0,-17.0,17.0,-17.0,17.0,True,WGN,-1,-1
100,-6.0,7,1029237342,213,213.0,213,213.0,0.0,0.0,0.0,0.0,True,WGN,-1,-1
100,-6.0,8,3959795901,213,213.0,213,206.0,-7.0,7.0,-7.0,7.0,True,WGN,-1,-1
100,-6.0,9,1095587783,213,213.0,213,232.0,19.0,19.0,19.0,19.0,True,WGN,-1,-1
100,-6.0,10,1766022796,213,213.0,213,111.0,-102.0,102.0,-102.00000000000001,102.00000000000001,True,WGN,-1,-1
100,-6.0,11,2628180743,213,213.0,213,219.0,6.0,6.0,6.0,6.0,True,WGN,-1,-1
100,-6.0,12,133433272,213,213.0,213,49.0,-164.0,164.0,-164.0,164.0,True,WGN,-1,-1
100,-6.0,13,1273266049,213,213.0,213,231.0,18.0,18.0,18.000000000000004,18.000000000000004,True,WGN,-1,-1
100,-6.0,14,2805090461,213,213.0,213,179.0,-34.0,34.0,-34.0,34.0,True,WGN,-1,-1
100,-6.0,15,505432245,213,213.0,213,319.0,106.0,106.0,106.0,106.0,True,WGN,-1,-1
100,-6.0,16,3559671874,213,213.0,213,231.0,18.0,18.0,18.000000000000004,18.000000000000004,True,WGN,-1,-1
100,-6.0,17,2160772428,213,213.0,213,219.0,6.0,6.0,6.0,6.0,True,WGN,-1,-1
100,-6.0,18,210658104,213,213.0,213,219.0,6.0,6.0,6.0,6.0,True,WGN,-1,-1
100,-6.0,19,3472651036,213,213.0,213,231.0,18.0,18.0,18.000000000000004,18.000000000000004,True,WGN,-1,-1
100,-6.0,20,1863571560,213,213.0,213,201.0,-12.0,12.0,-12.0,12.0,True,WGN,-1,-1
100,-6.0,21,2003768853,213,213.0,213,247.0,34.0,34.0,34.0,34.0,True,WGN,-1,-1
100,-6.0,22,2614920717,213,213.0,213,180.0,-33.0,33.0,-33.0,33.0,True,WGN,-1,-1
100,-6.0,23,4217848724,213,213.0,213,219.0,6.0,6.0,6.0,6.0,True,WGN,-1,-1
100,-6.0,24,2149005135,213,213.0,213,221.0,8.0,8.0,8.0,8.0,True,WGN,-1,-1
100,-6.0,25,2347890725,213,213.0,213,211.0,-2.0,2.0,-2.0,2.0,True,WGN,-1,-1
100,-6.0,26,3781762504,213,213.0,213,165.0,-48.0,48.0,-48.0,48.0,True,WGN,-1,-1
100,-6.0,27,1599842758,213,213.0,213,207.0,-6.0,6.0,-6.0,6.0,True,WGN,-1,-1
100,-6.0,28,2726706107,213,213.0,213,2.0,-211.0,211.0,-211.0,211.0,True,WGN,-1,-1
100,-6.0,29,2026185950,213,213.0,213,204.0,-9.0,9.0,-9.000000000000002,9.000000000000002,True,WGN,-1,-1
100,-6.0,30,150438976,213,213.0,213,231.0,18.0,18.0,18.000000000000004,18.000000000000004,True,WGN,-1,-1
100,-6.0,31,1058727559,213,213.0,213,150.0,-63.0,63.0,-63.0,63.0,True,WGN,-1,-1
100,-6.0,32,1636430956,213,213.0,213,231.0,18.0,18.0,18.000000000000004,18.000000000000004,True,WGN,-1,-1
100,-6.0,33,664821429,213,213.0,213,222.0,9.0,9.0,9.000000000000002,9.000000000000002,True,WGN,-1,-1
100,-6.0,34,4185149505,213,213.0,213,446.0,233.0,233.0,233.0,233.0,True,WGN,-1,-1
100,-6.0,35,2356390028,213,213.0,213,316.0,103.0,103.0,103.00000000000001,103.00000000000001,True,WGN,-1,-1
100,-6.0,36,3398051013,213,213.0,213,308.0,95.0,95.0,95.0,95.0,True,WGN,-1,-1
100,-6.0,37,3487310037,213,213.0,213,194.0,-19.0,19.0,-19.0,19.0,True,WGN,-1,-1
100,-6.0,38,3495822605,213,213.0,213,173.0,-40.0,40.0,-40.0,40.0,True,WGN,-1,-1
100,-6.0,39,2831647107,213,213.0,213,231.0,18.0,18.0,18.000000000000004,18.000000000000004,True,WGN,-1,-1
100,-6.0,40,2756502606,213,213.0,213,14.0,-199.0,199.0,-199.0,199.0,True,WGN,-1,-1
100,-6.0,41,2697729286,213,213.0,213,265.0,52.0,52.0,52.00000000000001,52.00000000000001,True,WGN,-1,-1
100,-6.0,42,3903336192,213,213.0,213,231.0,18.0,18.0,18.000000000000004,18.000000000000004,True,WGN,-1,-1
100,-6.0,43,1300944496,213,213.0,213,217.0,4.0,4.0,4.0,4.0,True,WGN,-1,-1
100,-6.0,44,3178519331,213,213.0,213,209.0,-4.0,4.0,-4.0,4.0,True,WGN,-1,-1
100,-6.0,45,58009105,213,213.0,213,246.0,33.0,33.0,33.0,33.0,True,WGN,-1,-1
100,-6.0,46,4145210459,213,213.0,213,207.0,-6.0,6.0,-6.0,6.0,True,WGN,-1,-1
100,-6.0,47,3358154297,213,213.0,213,206.0,-7.0,7.0,-7.0,7.0,True,WGN,-1,-1
100,-6.0,48,1074910631,213,213.0,213,231.0,18.0,18.0,18.000000000000004,18.000000000000004,True,WGN,-1,-1
100,-6.0,49,4028633914,213,213.0,213,134.0,-79.0,79.0,-79.0,79.0,True,WGN,-1,-1
100,-6.0,50,2372577001,213,213.0,213,217.0,4.0,4.0,4.0,4.0,True,WGN,-1,-1
100,-6.0,51,3167755390,213,213.0,213,244.0,31.0,31.0,31.0,31.0,True,WGN,-1,-1
100,-6.0,52,1272618668,213,213.0,213,219.0,6.0,6.0,6.0,6.0,True,WGN,-1,-1
100,-6.0,53,3978988168,213,213.0,213,344.0,131.0,131.0,131.0,131.0,True,WGN,-1,-1
100,-6.0,54,3773248473,213,213.0,213,159.0,-54.0,54.0,-54.0,54.0,True,WGN,-1,-1
100,-6.0,55,932928676,213,213.0,213,232.0,19.0,19.0,19.0,19.0,True,WGN,-1,-1
100,-6.0,56,1499435855,213,213.0,213,163.0,-50.0,50.0,-50.0,50.0,True,WGN,-1,-1
100,-6.0,57,3371734393,213,213.0,213,170.0,-43.0,43.0,-43.0,43.0,True,WGN,-1,-1
100,-6.0,58,751817167,213,213.0,213,214.0,1.0,1.0,1.0,1.0,True,WGN,-1,-1
100,-6.0,59,3146001265,213,213.0,213,289.0,76.0,76.0,76.0,76.0,True,WGN,-1,-1
100,-6.0,60,3180978762,213,213.0,213,419.0,206.0,206.0,206.00000000000003,206.00000000000003,True,WGN,-1,-1
100,-6.0,61,1681295055,213,213.0,213,232.0,19.0,19.0,19.0,19.0,True,WGN,-1,-1
100,-6.0,62,329908241,213,213.0,213,239.0,26.0,26.0,26.000000000000004,26.000000000000004,True,WGN,-1,-1
100,-6.0,63,459282562,213,213.0,213,240.0,27.0,27.0,27.0,27.0,True,WGN,-1,-1
100,-6.0,64,1370546568,213,213.0,213,377.0,164.0,164.0,164.0,164.0,True,WGN,-1,-1
100,-6.0,65,3830476132,213,213.0,213,230.0,17.0,17.0,17.0,17.0,True,WGN,-1,-1
100,-6.0,66,198359354,213,213.0,213,212.0,-1.0,1.0,-1.0,1.0,True,WGN,-1,-1
100,-6.0,67,2837480462,213,213.0,213,231.0,18.0,18.0,18.000000000000004,18.000000000000004,True,WGN,-1,-1
100,-6.0,68,991850157,213,213.0,213,218.0,5.0,5.0,5.0,5.0,True,WGN,-1,-1
100,-6.0,69,412896910,213,213.0,213,207.0,-6.0,6.0,-6.0,6.0,True,WGN,-1,-1
100,-6.0,70,1887926487,213,213.0,213,170.0,-43.0,43.0,-43.0,43.0,True,WGN,-1,-1
100,-6.0,71,561624384,213,213.0,213,237.0,24.0,24.0,24.0,24.0,True,WGN,-1,-1
100,-6.0,72,1631124039,213,213.0,213,135.0,-78.0,78.0,-78.0,78.0,True,WGN,-1,-1
100,-6.0,73,2217436201,213,213.0,213,220.0,7.0,7.0,7.0,7.0,True,WGN,-1,-1
100,-6.0,74,3266689895,213,213.0,213,157.0,-56.0,56.0,-56.0,56.0,True,WGN,-1,-1
100,-6.0,75,1307926017,213,213.0,213,217.0,4.0,4.0,4.0,4.0,True,WGN,-1,-1
100,-6.0,76,4135341598,213,213.0,213,21.0,-192.0,192.0,-192.0,192.0,True,WGN,-1,-1
100,-6.0,77,4009935338,213,213.0,213,7.0,-206.0,206.0,-206.00000000000003,206.00000000000003,True,WGN,-1,-1
100,-6.0,78,81661599,213,213.0,213,234.0,21.0,21.0,21.0,21.0,True,WGN,-1,-1
100,-6.0,79,1740964101,213,213.0,213,208.0,-5.0,5.0,-5.0,5.0,True,WGN,-1,-1
100,-6.0,80,4286825925,213,213.0,213,221.0,8.0,8.0,8.0,8.0,True,WGN,-1,-1
100,-6.0,81,1311383635,213,213.0,213,218.0,5.0,5.0,5.0,5.0,True,WGN,-1,-1
100,-6.0,82,1587582110,213,213.0,213,219.0,6.0,6.0,6.0,6.0,True,WGN,-1,-1
100,-6.0,83,1146069761,213,213.0,213,2.0,-211.0,211.0,-211.0,211.0,True,WGN,-1,-1
100,-6.0,84,2174934821,213,213.0,213,36.0,-177.0,177.0,-177.0,177.0,True,WGN,-1,-1
100,-6.0,85,1220037695,213,213.0,213,233.0,20.0,20.0,20.0,20.0,True,WGN,-1,-1
100,-6.0,86,2838888205,213,213.0,213,231.0,18.0,18.0,18.000000000000004,18.000000000000004,True,WGN,-1,-1
100,-6.0,87,2824932979,213,213.0,213,300.0,87.0,87.0,87.00000000000001,87.00000000000001,True,WGN,-1,-1
100,-6.0,88,2887759681,213,213.0,213,393.0,180.0,180.0,180.0,180.0,True,WGN,-1,-1
100,-6.0,89,650952009,213,213.0,213,202.0,-11.0,11.0,-11.0,11.0,True,WGN,-1,-1
100,-6.0,90,1507404033,213,213.0,213,233.0,20.0,20.0,20.0,20.0,True,WGN,-1,-1
100,-6.0,91,88326352,213,213.0,213,231.0,18.0,18.0,18.000000000000004,18.000000000000004,True,WGN,-1,-1
100,-6.0,92,1314910787,213,213.0,213,232.0,19.0,19.0,19.0,19.0,True,WGN,-1,-1
100,-6.0,93,4267370827,213,213.0,213,435.0,222.0,222.0,222.0,222.0,True,WGN,-1,-1
