condition,frequency_hz,snr_db,repeat,true_arrival,predicted_arrival,success,cluster_num,stop_reason,error_ms,abs_error_ms,hit_le2,hit_le5,hit_le10,target_snr_db,snr_definition,noise_source_id,noise_start_sample
Recorded background noise,100,-10.0,100,288,294.0,True,2,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,595,635
WGN,100,-10.0,101,288,,False,10,multiple_valid_peaks_at_cmax,,,False,False,False,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,101,288,294.0,True,3,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,744,4444
WGN,100,-10.0,102,288,286.0,True,2,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,102,288,293.0,True,2,unique_valid_peak,5.0,5.0,False,True,True,-10.0,full_trace_mean_square,277,5009
WGN,100,-10.0,103,288,291.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,103,288,273.0,True,3,unique_valid_peak,-15.0,15.0,False,False,False,-10.0,full_trace_mean_square,380,5245
WGN,100,-10.0,104,288,294.0,True,2,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,104,288,291.0,True,2,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,136,4180
WGN,100,-10.0,105,288,294.0,True,3,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,105,288,,False,10,multiple_valid_peaks_at_cmax,,,False,False,False,-10.0,full_trace_mean_square,968,1285
WGN,100,-10.0,106,288,294.0,True,2,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,106,288,,False,10,multiple_valid_peaks_at_cmax,,,False,False,False,-10.0,full_trace_mean_square,522,195
WGN,100,-10.0,107,288,290.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,107,288,296.0,True,3,unique_valid_peak,8.0,8.0,False,False,True,-10.0,full_trace_mean_square,213,2138
WGN,100,-10.0,108,288,294.0,True,3,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,108,288,294.0,True,6,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,571,3015
WGN,100,-10.0,109,288,294.0,True,3,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,109,288,,False,10,multiple_valid_peaks_at_cmax,,,False,False,False,-10.0,full_trace_mean_square,529,2310
WGN,100,-10.0,110,288,294.0,True,3,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,110,288,295.0,True,2,unique_valid_peak,7.0,7.0,False,False,True,-10.0,full_trace_mean_square,257,5064
WGN,100,-10.0,111,288,295.0,True,3,unique_valid_peak,7.0,7.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,111,288,,False,10,multiple_valid_peaks_at_cmax,,,False,False,False,-10.0,full_trace_mean_square,993,2674
WGN,100,-10.0,112,288,294.0,True,3,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,112,288,296.0,True,5,unique_valid_peak,8.0,8.0,False,False,True,-10.0,full_trace_mean_square,557,1577
WGN,100,-10.0,113,288,294.0,True,3,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,113,288,294.0,True,3,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,385,799
WGN,100,-10.0,114,288,295.0,True,3,unique_valid_peak,7.0,7.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,114,288,294.0,True,4,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,769,4288
WGN,100,-10.0,115,288,295.0,True,4,unique_valid_peak,7.0,7.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,115,288,294.0,True,6,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,407,3591
WGN,100,-10.0,116,288,288.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,116,288,295.0,True,4,unique_valid_peak,7.0,7.0,False,False,True,-10.0,full_trace_mean_square,539,18
WGN,100,-10.0,117,288,292.0,True,4,unique_valid_peak,4.0,4.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,117,288,246.0,True,9,unique_valid_peak,-42.0,42.0,False,False,False,-10.0,full_trace_mean_square,850,5104
WGN,100,-10.0,118,288,294.0,True,3,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,118,288,290.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,587,3632
WGN,100,-10.0,119,288,292.0,True,3,unique_valid_peak,4.0,4.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,119,288,294.0,True,2,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,297,53
WGN,100,-10.0,120,288,294.0,True,3,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,120,288,294.0,True,2,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,108,3280
WGN,100,-10.0,121,288,293.0,True,3,unique_valid_peak,5.0,5.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,121,288,292.0,True,4,unique_valid_peak,4.0,4.0,False,True,True,-10.0,full_trace_mean_square,473,202
WGN,100,-10.0,122,288,294.0,True,3,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,122,288,246.0,True,2,unique_valid_peak,-42.0,42.0,False,False,False,-10.0,full_trace_mean_square,814,3388
WGN,100,-10.0,123,288,294.0,True,3,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,123,288,294.0,True,3,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,16,5005
WGN,100,-10.0,124,288,294.0,True,3,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,124,288,294.0,True,2,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,262,2043
WGN,100,-10.0,125,288,294.0,True,3,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,125,288,294.0,True,3,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,872,3557
WGN,100,-10.0,126,288,295.0,True,3,unique_valid_peak,7.0,7.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,126,288,294.0,True,2,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,132,3032
WGN,100,-10.0,127,288,292.0,True,2,unique_valid_peak,4.0,4.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,127,288,298.0,True,7,unique_valid_peak,10.0,10.0,False,False,True,-10.0,full_trace_mean_square,941,709
WGN,100,-10.0,128,288,294.0,True,3,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,128,288,295.0,True,3,unique_valid_peak,7.0,7.0,False,False,True,-10.0,full_trace_mean_square,328,4640
WGN,100,-10.0,129,288,294.0,True,3,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,129,288,291.0,True,2,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,343,2767
WGN,100,-10.0,130,288,294.0,True,3,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,130,288,,False,10,multiple_valid_peaks_at_cmax,,,False,False,False,-10.0,full_trace_mean_square,245,4398
WGN,100,-10.0,131,288,294.0,True,3,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,131,288,341.0,True,4,unique_valid_peak,53.0,53.0,False,False,False,-10.0,full_trace_mean_square,423,169
WGN,100,-10.0,132,288,292.0,True,3,unique_valid_peak,4.0,4.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,132,288,289.0,True,2,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,908,5414
WGN,100,-10.0,133,288,295.0,True,6,unique_valid_peak,7.0,7.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,133,288,292.0,True,3,unique_valid_peak,4.0,4.0,False,True,True,-10.0,full_trace_mean_square,952,4575
WGN,100,-10.0,134,288,290.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,134,288,,False,10,multiple_valid_peaks_at_cmax,,,False,False,False,-10.0,full_trace_mean_square,618,1769
WGN,100,-10.0,135,288,292.0,True,3,unique_valid_peak,4.0,4.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,135,288,294.0,True,2,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,34,4511
WGN,100,-10.0,136,288,290.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,136,288,295.0,True,4,unique_valid_peak,7.0,7.0,False,False,True,-10.0,full_trace_mean_square,665,5289
WGN,100,-10.0,137,288,294.0,True,3,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,137,288,291.0,True,2,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,728,3126
WGN,100,-10.0,138,288,292.0,True,2,unique_valid_peak,4.0,4.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,138,288,132.0,True,4,unique_valid_peak,-156.0,156.0,False,False,False,-10.0,full_trace_mean_square,406,3805
WGN,100,-10.0,139,288,294.0,True,3,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,139,288,295.0,True,5,unique_valid_peak,7.0,7.0,False,False,True,-10.0,full_trace_mean_square,915,3116
WGN,100,-10.0,140,288,294.0,True,4,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,140,288,291.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,400,562
WGN,100,-10.0,141,288,295.0,True,3,unique_valid_peak,7.0,7.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,141,288,291.0,True,2,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,213,5198
WGN,100,-10.0,142,288,295.0,True,4,unique_valid_peak,7.0,7.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,142,288,295.0,True,4,unique_valid_peak,7.0,7.0,False,False,True,-10.0,full_trace_mean_square,716,4907
WGN,100,-10.0,143,288,294.0,True,3,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,143,288,292.0,True,4,unique_valid_peak,4.0,4.0,False,True,True,-10.0,full_trace_mean_square,264,556
WGN,100,-10.0,144,288,295.0,True,6,unique_valid_peak,7.0,7.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,144,288,295.0,True,4,unique_valid_peak,7.0,7.0,False,False,True,-10.0,full_trace_mean_square,578,4983
WGN,100,-10.0,145,288,295.0,True,3,unique_valid_peak,7.0,7.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,145,288,,False,10,multiple_valid_peaks_at_cmax,,,False,False,False,-10.0,full_trace_mean_square,922,3497
WGN,100,-10.0,146,288,294.0,True,3,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,146,288,291.0,True,2,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,728,2559
WGN,100,-10.0,147,288,291.0,True,2,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,147,288,,False,10,multiple_valid_peaks_at_cmax,,,False,False,False,-10.0,full_trace_mean_square,907,4992
WGN,100,-10.0,148,288,294.0,True,3,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,148,288,247.0,True,8,unique_valid_peak,-41.0,41.0,False,False,False,-10.0,full_trace_mean_square,689,1169
WGN,100,-10.0,149,288,290.0,True,2,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,149,288,293.0,True,2,unique_valid_peak,5.0,5.0,False,True,True,-10.0,full_trace_mean_square,52,3859
WGN,100,-10.0,150,288,295.0,True,3,unique_valid_peak,7.0,7.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,150,288,295.0,True,3,unique_valid_peak,7.0,7.0,False,False,True,-10.0,full_trace_mean_square,976,1590
WGN,100,-10.0,151,288,291.0,True,2,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,151,288,290.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,508,5022
WGN,100,-10.0,152,288,294.0,True,3,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,152,288,291.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,421,1665
WGN,100,-10.0,153,288,292.0,True,2,unique_valid_peak,4.0,4.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,153,288,294.0,True,3,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,664,353
WGN,100,-10.0,154,288,293.0,True,2,unique_valid_peak,5.0,5.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,154,288,290.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,118,1476
WGN,100,-10.0,155,288,294.0,True,2,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,155,288,295.0,True,4,unique_valid_peak,7.0,7.0,False,False,True,-10.0,full_trace_mean_square,936,1673
WGN,100,-10.0,156,288,293.0,True,2,unique_valid_peak,5.0,5.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,156,288,294.0,True,5,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,937,5367
WGN,100,-10.0,157,288,291.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,157,288,,False,10,multiple_valid_peaks_at_cmax,,,False,False,False,-10.0,full_trace_mean_square,483,723
WGN,100,-10.0,158,288,295.0,True,3,unique_valid_peak,7.0,7.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,158,288,294.0,True,3,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,691,127
WGN,100,-10.0,159,288,291.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,159,288,,False,10,unique_peak_no_onset_crossing,,,False,False,False,-10.0,full_trace_mean_square,986,81
WGN,100,-10.0,160,288,290.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,160,288,294.0,True,3,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,126,5454
WGN,100,-10.0,161,288,294.0,True,3,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,161,288,295.0,True,3,unique_valid_peak,7.0,7.0,False,False,True,-10.0,full_trace_mean_square,19,3155
WGN,100,-10.0,162,288,295.0,True,3,unique_valid_peak,7.0,7.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,162,288,287.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,735,4411
WGN,100,-10.0,163,288,292.0,True,2,unique_valid_peak,4.0,4.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,163,288,294.0,True,4,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,95,3569
WGN,100,-10.0,164,288,295.0,True,3,unique_valid_peak,7.0,7.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,164,288,299.0,True,10,unique_valid_peak,11.0,11.0,False,False,False,-10.0,full_trace_mean_square,822,4329
WGN,100,-10.0,165,288,290.0,True,3,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,165,288,294.0,True,3,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,345,1853
WGN,100,-10.0,166,288,291.0,True,2,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,166,288,293.0,True,3,unique_valid_peak,5.0,5.0,False,True,True,-10.0,full_trace_mean_square,78,5458
WGN,100,-10.0,167,288,291.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,167,288,221.0,True,3,unique_valid_peak,-67.0,67.0,False,False,False,-10.0,full_trace_mean_square,992,4715
WGN,100,-10.0,168,288,294.0,True,6,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,168,288,293.0,True,2,unique_valid_peak,5.0,5.0,False,True,True,-10.0,full_trace_mean_square,160,70
WGN,100,-10.0,169,288,,False,10,multiple_valid_peaks_at_cmax,,,False,False,False,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,169,288,295.0,True,8,unique_valid_peak,7.0,7.0,False,False,True,-10.0,full_trace_mean_square,748,254
WGN,100,-10.0,170,288,295.0,True,3,unique_valid_peak,7.0,7.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,170,288,294.0,True,3,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,407,1870
WGN,100,-10.0,171,288,293.0,True,2,unique_valid_peak,5.0,5.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,171,288,,False,10,multiple_valid_peaks_at_cmax,,,False,False,False,-10.0,full_trace_mean_square,355,5302
WGN,100,-10.0,172,288,291.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,172,288,292.0,True,3,unique_valid_peak,4.0,4.0,False,True,True,-10.0,full_trace_mean_square,490,3467
WGN,100,-10.0,173,288,294.0,True,3,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,173,288,294.0,True,2,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,759,617
WGN,100,-10.0,174,288,294.0,True,3,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,174,288,287.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,805,2015
WGN,100,-10.0,175,288,200.0,True,3,unique_valid_peak,-88.0,88.0,False,False,False,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,175,288,,False,4,unique_peak_no_onset_crossing,,,False,False,False,-10.0,full_trace_mean_square,980,19
WGN,100,-10.0,176,288,293.0,True,3,unique_valid_peak,5.0,5.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,176,288,291.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,492,4893
WGN,100,-10.0,177,288,293.0,True,2,unique_valid_peak,5.0,5.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,177,288,294.0,True,3,unique_valid_peak,6.0,6.0,False,False,True,-10.0,full_trace_mean_square,443,5317
WGN,100,-10.0,178,288,293.0,True,3,unique_valid_peak,5.0,5.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,178,288,296.0,True,6,unique_valid_peak,8.0,8.0,False,False,True,-10.0,full_trace_mean_square,404,4332
WGN,100,-10.0,179,288,292.0,True,2,unique_valid_peak,4.0,4.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
Recorded background noise,100,-10.0,179,288,295.0,True,3,unique_valid_peak,7.0,7.0,False,False,True,-10.0,full_trace_mean_square,120,1019
