experiment_id,frequency_hz,snr_db,repeat_id,seed,waveform,noise_type,noise_source_id,sample_rate_hz,sample_interval_ms,n_samples,reference_arrival_sample,reference_arrival_ms,reference_method,source_file
100_-10.0_170,100,-10.0,170,1094719995,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-10.0_171,100,-10.0,171,2957062953,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-10.0_172,100,-10.0,172,1792803682,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-10.0_173,100,-10.0,173,4144364308,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-10.0_174,100,-10.0,174,1979437507,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-10.0_175,100,-10.0,175,826289542,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-10.0_176,100,-10.0,176,166136247,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-10.0_177,100,-10.0,177,407182186,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-10.0_178,100,-10.0,178,859178632,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-10.0_179,100,-10.0,179,260283771,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-10.0_180,100,-10.0,180,3981594696,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-10.0_181,100,-10.0,181,531369000,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-10.0_182,100,-10.0,182,286641290,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-10.0_183,100,-10.0,183,1395267905,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-10.0_184,100,-10.0,184,3188772216,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-10.0_185,100,-10.0,185,409557222,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-10.0_186,100,-10.0,186,700869476,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-10.0_187,100,-10.0,187,3191037099,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-10.0_188,100,-10.0,188,928743561,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-10.0_189,100,-10.0,189,1773660385,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-10.0_190,100,-10.0,190,2371450893,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-10.0_191,100,-10.0,191,3995748765,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-10.0_192,100,-10.0,192,2158655975,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-10.0_193,100,-10.0,193,1711968832,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-10.0_194,100,-10.0,194,2271828372,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-10.0_195,100,-10.0,195,3542444409,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-10.0_196,100,-10.0,196,2011214242,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-10.0_197,100,-10.0,197,4294428164,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-10.0_198,100,-10.0,198,1615770428,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-10.0_199,100,-10.0,199,2160392464,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_0,100,-8.0,0,2357232997,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_1,100,-8.0,1,2040892247,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_2,100,-8.0,2,3707260784,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_3,100,-8.0,3,2179716031,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_4,100,-8.0,4,686919141,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_5,100,-8.0,5,199058619,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_6,100,-8.0,6,1325953565,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_7,100,-8.0,7,637754218,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_8,100,-8.0,8,3690193774,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_9,100,-8.0,9,1557929965,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_10,100,-8.0,10,3361362796,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_11,100,-8.0,11,3881400815,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_12,100,-8.0,12,3695317744,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_13,100,-8.0,13,4230041053,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_14,100,-8.0,14,1012886615,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_15,100,-8.0,15,813255485,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_16,100,-8.0,16,3389486803,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_17,100,-8.0,17,943759129,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_18,100,-8.0,18,1188713580,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_19,100,-8.0,19,2073004583,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_20,100,-8.0,20,3825822058,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_21,100,-8.0,21,326683228,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_22,100,-8.0,22,3615393862,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_23,100,-8.0,23,2252867402,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_24,100,-8.0,24,2354674886,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_25,100,-8.0,25,3224496433,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_26,100,-8.0,26,2734020161,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_27,100,-8.0,27,2915990137,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_28,100,-8.0,28,974193578,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_29,100,-8.0,29,3115643964,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_30,100,-8.0,30,1909309252,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_31,100,-8.0,31,2618236625,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_32,100,-8.0,32,2747877463,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_33,100,-8.0,33,41647612,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_34,100,-8.0,34,2424266028,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_35,100,-8.0,35,2605513104,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_36,100,-8.0,36,2991333408,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_37,100,-8.0,37,1173247087,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_38,100,-8.0,38,1919321553,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_39,100,-8.0,39,3965107672,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_40,100,-8.0,40,2599833605,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_41,100,-8.0,41,18796714,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_42,100,-8.0,42,205292010,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_43,100,-8.0,43,2020130562,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_44,100,-8.0,44,1117387837,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_45,100,-8.0,45,1494781063,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_46,100,-8.0,46,429576172,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_47,100,-8.0,47,4010807601,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_48,100,-8.0,48,217682754,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_49,100,-8.0,49,3256659502,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_50,100,-8.0,50,1650775113,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_51,100,-8.0,51,399403592,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_52,100,-8.0,52,973275717,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_53,100,-8.0,53,1198656986,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_54,100,-8.0,54,813383635,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_55,100,-8.0,55,1558450324,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_56,100,-8.0,56,1784679553,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_57,100,-8.0,57,43474442,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_58,100,-8.0,58,2700917299,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_59,100,-8.0,59,3410009236,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_60,100,-8.0,60,3337823119,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_61,100,-8.0,61,4028417876,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_62,100,-8.0,62,3194979801,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_63,100,-8.0,63,3915216557,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_64,100,-8.0,64,3319996256,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_65,100,-8.0,65,2267918334,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_66,100,-8.0,66,2621243693,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_67,100,-8.0,67,3108141501,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_68,100,-8.0,68,124115773,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_69,100,-8.0,69,797140130,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_70,100,-8.0,70,171433699,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_71,100,-8.0,71,40623788,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_72,100,-8.0,72,2480854141,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_73,100,-8.0,73,3966388417,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_74,100,-8.0,74,680740138,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_75,100,-8.0,75,1799777520,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_76,100,-8.0,76,3458602932,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_77,100,-8.0,77,52889567,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_78,100,-8.0,78,2859071763,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_79,100,-8.0,79,3302838102,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_80,100,-8.0,80,2713926881,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_81,100,-8.0,81,1470866761,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_82,100,-8.0,82,3869573930,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_83,100,-8.0,83,1411907197,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_84,100,-8.0,84,2782467353,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_85,100,-8.0,85,3853668971,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_86,100,-8.0,86,3912670882,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_87,100,-8.0,87,2451122306,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_88,100,-8.0,88,1983522974,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_89,100,-8.0,89,338498517,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_90,100,-8.0,90,2023914702,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_91,100,-8.0,91,3131833464,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_92,100,-8.0,92,547755239,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_93,100,-8.0,93,999045126,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_94,100,-8.0,94,2193116238,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_95,100,-8.0,95,4153551903,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_96,100,-8.0,96,2449837928,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_97,100,-8.0,97,3481297748,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_98,100,-8.0,98,849339561,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_99,100,-8.0,99,289363546,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_100,100,-8.0,100,3234760248,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_101,100,-8.0,101,1918831394,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_102,100,-8.0,102,3128448454,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_103,100,-8.0,103,1709764697,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_104,100,-8.0,104,2062325638,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_105,100,-8.0,105,2201197512,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_106,100,-8.0,106,3089973108,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_107,100,-8.0,107,2702895693,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_108,100,-8.0,108,616775881,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_109,100,-8.0,109,2603922431,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_110,100,-8.0,110,769816361,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_111,100,-8.0,111,1717719219,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_112,100,-8.0,112,2423076040,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_113,100,-8.0,113,1515962046,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_114,100,-8.0,114,1812629169,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_115,100,-8.0,115,4000209027,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_116,100,-8.0,116,1381580349,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_117,100,-8.0,117,3206042849,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_118,100,-8.0,118,246772131,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_119,100,-8.0,119,2082692987,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_120,100,-8.0,120,199872343,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_121,100,-8.0,121,2429122630,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_122,100,-8.0,122,3626060609,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_123,100,-8.0,123,740997329,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_124,100,-8.0,124,59782470,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_125,100,-8.0,125,1120687165,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_126,100,-8.0,126,575333454,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_127,100,-8.0,127,3565140572,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_128,100,-8.0,128,1803463211,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_129,100,-8.0,129,3727050914,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_130,100,-8.0,130,1662429980,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_131,100,-8.0,131,396881415,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_132,100,-8.0,132,2505764441,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_133,100,-8.0,133,389695760,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_134,100,-8.0,134,2169842436,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_135,100,-8.0,135,2262180281,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_136,100,-8.0,136,1760264395,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_137,100,-8.0,137,3603057091,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_138,100,-8.0,138,769001795,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_139,100,-8.0,139,3363286668,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
100_-8.0_140,100,-8.0,140,1386351826,ricker,WGN,-1,1000,1,1000,213,213.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
